x,y
-1.28057198901661,-80
-1.29126698581968,-80
1.64073487662245,160
0.549559999024495,80
1.38729309814516,80
0.510504648904316,80
-0.326231010258198,0
1.63570801855531,160
-1.25901653093752,-80
0.948925540549681,80
-1.30857712915167,-80
1.53685234580189,160
1.38017545861658,80
-0.90795082016848,-80
1.35574290691875,80
0.0767397844465449,0
-0.618034163839184,-80
0.516091752448119,80
0.892716587521136,80
0.625453780754469,80
0.854679949698038,80
-0.646352502168156,-80
1.83523428719491,160
1.75658483058214,160
0.948460642481223,80
-0.553789169178344,-80
1.90673651010729,160
-1.3136946472805,-80
0.595491152722389,80
0.797184099210426,80
1.20432785793673,80
1.11391395120881,80
1.44562089722604,80
1.39606675552204,80
0.141006321180612,0
-0.897972753504291,-80
1.94036168907769,160
-0.0931553384289145,0
1.18156540568452,80
-1.17794058856089,-80
1.63392296095844,160
1.30307516595349,80
0.702681729453616,80
0.725881082820706,80
1.6563718621619,160
1.3685271833092,80
0.246270268107764,0
1.04974055022467,80
1.23334540380165,80
-0.548897219821811,-80
1.00103330658749,80
0.499513223068789,0
1.62023846956436,160
-1.40140793588944,-80
0.876492645475082,80
0.923746409942396,80
0.498640450881794,0
1.41795786167495,80
-0.468169873580337,0
-0.832947322982363,-80
-0.908165683504194,-80
-1.44281451753341,-80
-1.09867701132316,-80
-1.2763467625482,-80
1.31905571802054,80
-1.03509907366242,-80
-1.18419706751592,-80
1.62442952615675,160
1.06845861289185,80
0.254861821420491,0
-0.531870593316853,-80
-1.12236359936651,-80
1.4645919885952,80
0.987771014566533,80
1.3183805787703,80
-1.449206573423,-80
-0.612308292184025,-80
-0.0914437324972823,0
-0.339381010504439,0
1.53490272338968,160
-0.887566261575557,-80
-0.217955549946055,0
-1.40272646967787,-80
1.66444863856304,160
1.44376602163538,80
1.87294630182441,160
0.655870036687702,80
-1.07497185643297,-80
1.73877486225683,160
-1.06389493052848,-80
0.446278371848166,0
-0.869164282688871,-80
1.95901169721037,160
0.955260290531442,80
-0.608574172016233,-80
1.29357176728081,80
-0.189969116006978,0
1.60343212552834,160
-1.02212170744315,-80
1.6608818131499,160
1.65821850067005,160
1.50641775445547,160
0.361642126576044,0
1.39219061902259,80
1.77284445415717,160
0.477109004044905,0
-0.119201595545746,0
-0.84468412573915,-80
1.5922484655166,160
-0.681454860256054,-80
1.80514386133291,160
0.803753283340484,80
-0.941636706469581,-80
1.83852520945948,160
-0.956421089591458,-80
1.84597929404117,160
0.783211876288988,80
-1.40535376162734,-80
-0.0199166288366541,0
-0.792506328201853,-80
0.670166416675784,80
1.72724433045369,160
0.518864801968448,80
-0.997261754819192,-80
-0.222203247481957,0
-1.31341656099539,-80
-1.09551913081668,-80
1.039893764304,80
-0.911486891796812,-80
1.85457161988597,160
-1.28839212178718,-80
1.90716053487267,160
0.222661877749488,0
0.960223873495124,80
1.03340909909457,80
1.17447106109466,80
1.57799455849454,160
0.993022461887449,80
-0.642472027917393,-80
0.224746619118378,0
1.15177064202726,80
-1.49869282520376,-80
-1.20658277266193,-80
1.21803990623448,80
-0.472670738352463,0
-0.282648268505,0
0.771911708172411,80
1.45305042213295,80
-1.25823855935596,-80
-0.571315550594591,-80
0.986121027846821,80
-1.3212590678595,-80
-0.325817113160156,0
1.62717551994137,160
-0.701895541511476,-80
0.501875206478871,80
-0.831341661512852,-80
1.99917133711278,160
0.256473750341684,0
1.37020828970708,80
0.729844240006059,80
1.48479071655311,80
0.904870204743929,80
1.22129976586439,80
-0.986724216025323,-80
-0.544060724903829,-80
-0.588526154635474,-80
-0.255640846211463,0
-0.586742580984719,-80
1.49385834764689,80
1.07200737588573,80
1.49009413702879,80
1.07006938138511,80
1.02015391387977,80
1.94168746168725,160
-0.933254223316908,-80
1.18162957474124,80
1.83889227872714,160
-0.569324839743786,-80
-1.19956850493327,-80
-0.698759866412729,-80
-0.336496669915505,0
1.83129653066862,160
1.96487954852637,160
0.0347276444081217,0
0.949661261634901,80
1.61176934465766,160
1.41955815616529,80
1.07047511148266,80
0.76416157593485,80
1.45007393672131,80
-0.94125561916735,-80
-0.227028204128146,0
-0.537176218931563,-80
-1.06321917113382,-80
0.479694321751595,0
0.856340780388564,80
-1.49403904471546,-80
1.30322427849751,80
-0.806149969925173,-80
0.833609036286362,80
1.25707008060999,80
1.83263514866121,160
-0.160628478974104,0
0.34232188493479,0
-0.140760597656481,0
-1.03895339916926,-80
1.327014464885,80
0.90187390812207,80
-0.474155218224041,0
-0.0301786637865007,0
1.07341368903872,80
1.47437435935717,80
-1.22887393960264,-80
-0.506475108908489,-80
-1.11564753879793,-80
-0.723212806275114,-80
-1.33530773315579,-80
-1.28692998096813,-80
0.367705686017871,0
-1.15595143113751,-80
-0.035787685890682,0
-1.07742259302177,-80
1.73865748790558,160
-1.46629668853711,-80
0.191676701651886,0
1.15028574573807,80
1.69232423533686,160
1.22114250343293,80
1.90944124269299,160
-0.932717187213711,-80
-0.408927256357856,0
0.0394973853835836,0
0.779040516004898,80
0.91709604638163,80
-0.803201736533083,-80
1.29876384860836,80
1.19408947729971,80
0.807721538585611,80
-1.00956439902075,-80
0.838952094665729,80
-0.966830528224818,-80
0.522575760842301,80
0.647705857409164,80
-0.972463739220984,-80
0.376625598059036,0
0.500160497380421,80
0.612528187222779,80
1.44474889431149,80
0.346734698163345,0
-0.640358232660219,-80
-0.455158025375567,0
1.46151764912065,80
0.0687113442691043,0
0.940886236843653,80
1.81590318854433,160
0.505798324826173,80
0.225014397641644,0
0.240403353935108,0
-1.17215522867627,-80
1.85544276796281,160
-0.802876205532812,-80
0.364963398431428,0
-1.02655122056603,-80
-0.657528275507502,-80
-0.855873521068133,-80
0.811948605929501,80
-1.13726242480334,-80
-0.51912846963387,-80
-1.48487419600133,-80
-0.710891449358314,-80
1.11895631044172,80
-1.40026415651664,-80
1.10885241476353,80
0.673678259481676,80
-0.0962846580659971,0
-0.30064692615997,0
-0.678917199140415,-80
1.17366723169107,80
-0.770797020522878,-80
-0.713259557611309,-80
0.792344323475845,80
0.23844723997172,0
0.56366454414092,80
0.0147271434543654,0
0.821750914212316,80
0.684733873931691,80
0.256755189155228,0
-0.456746605574153,0
1.06212782417424,80
1.45331633859314,80
0.833850796450861,80
0.266454727039672,0
0.990895559662022,80
1.91475258406717,160
0.915136957191862,80
1.98409753642045,160
1.83106253657024,160
1.16526462032925,80
-0.990033379173838,-80
-0.886693731416017,-80
1.76992495439481,160
0.179272975539789,0
-0.208111311425455,0
-0.361074412823655,0
0.159331332077272,0
1.7585263348883,160
0.363090054597706,0
1.70782262471039,160
-0.355503178783692,0
-0.435457151150331,0
-1.48135335743427,-80
0.188842331175692,0
-0.179919122369029,0
-1.01830358093139,-80
0.307766704470851,0
1.31153385678772,80
-1.35604720504489,-80
0.996763046714477,80
0.980868662125431,80
1.63423153781332,160
-0.536931833950803,-80
-1.02818197221495,-80
1.74154378019739,160
0.750727712525986,80
0.615555643453263,80
-0.439840315608308,0
-0.747081839828752,-80
1.36900689720642,80
0.483110584085807,0
1.66584620287176,160
0.605724848457612,80
-0.797392781823874,-80
1.36694837384857,80
0.797283681691624,80
0.0318545096088201,0
-1.01796375319827,-80
-1.42647449683864,-80
0.979019190184772,80
-1.16099780623335,-80
-1.20528895338066,-80
-0.815213870373555,-80
1.94866852764972,160
0.827649538870901,80
1.9587498283945,160
-0.142403218429536,0
1.34876402409282,80
-0.556799314334057,-80
0.171222437522374,0
-0.803199358633719,-80
1.11143316491507,80
0.463762054569088,0
-0.744588161702268,-80
-0.809573762817308,-80
-1.29806752537843,-80
-0.291295362636447,0
0.677181351813488,80
-0.892348806373775,-80
-1.47936300188303,-80
-1.21114535850938,-80
-0.834977385704406,-80
1.40590236824937,80
-0.108579998253845,0
-1.17157296766527,-80
1.61446395772509,160
0.351879869354889,0
1.39057255792432,80
-0.50265964877326,-80
1.22362338099629,80
-0.99276243429631,-80
-0.705230912077241,-80
0.608061659382656,80
1.62307781912386,160
0.759165399125777,80
0.0142738178838044,0
1.63951608259231,160
1.80948786134832,160
0.696231127367355,80
-1.20943690300919,-80
0.0572744086384773,0
-0.234397216467187,0
1.98380284721497,160
0.247721224324778,0
-0.597860114532523,-80
1.03553743311204,80
-0.947398182237521,-80
-0.395898829679936,0
-0.46300060802605,0
0.87815500900615,80
0.0961410580202937,0
-1.43214617308695,-80
1.04061571834609,80
-0.355262922123075,0
0.814334086375311,80
-0.257282055565156,0
0.102615351090208,0
0.547448243480176,80
-0.814548276131973,-80
-0.593657482182607,-80
1.54569281905424,160
-1.08256076741964,-80
1.37084137892816,80
0.502644555526786,80
-0.679542734986171,-80
0.509071554639377,80
1.13861159631051,80
-1.13992344087455,-80
0.857864984543994,80
-1.10384587105364,-80
1.48213901976123,80
-0.103669685777277,0
0.458149724756368,0
0.199223271687515,0
-1.05577653436922,-80
1.43496349535417,80
1.26103774830699,80
0.822325565619394,80
-0.684193623368628,-80
1.83814098313451,160
0.953415551572107,80
0.547529460396618,80
1.83509210788179,160
1.69147013348993,160
-1.22708894801326,-80
-1.26355898368638,-80
1.79295925155748,160
-0.914499377366155,-80
1.69199265853968,160
-0.910888409242034,-80
-0.45522231340874,0
-1.36515349289402,-80
-0.097194365109317,0
0.644867072580382,80
-0.637583961593919,-80
-1.41940162423998,-80
-0.50525037990883,-80
1.34512439242098,80
1.01621434825938,80
0.353518603020348,0
-0.854819646338001,-80
0.850677450420335,80
-0.0141613789601251,0
0.465828990214504,0
0.0497593331383541,0
1.76573856396135,160
0.115365108009428,0
0.701442169141956,80
0.501970325713046,80
0.894329914008267,80
1.80686888063792,160
-1.38173801021185,-80
-0.359436687198468,0
1.31633408588823,80
-0.753304447978735,-80
-0.118924307869747,0
1.25065895833541,80
-1.42325614532456,-80
0.768709002062678,80
0.512449498404749,80
0.576204918790609,80
0.575021875556558,80
1.02957548282575,80
1.13282560976222,80
-1.22355161246378,-80
1.05203328037169,80
1.49661628389731,80
0.993049077573232,80
0.862696088850498,80
1.91767553170212,160
1.40247032523621,80
1.81548506370746,160
-0.538384563405998,-80
0.509448767872527,80
-1.38540314033162,-80
0.0531685481546447,0
-0.401056793285534,0
-0.703430366353132,-80
-0.862146354396828,-80
1.41519603179768,80
1.95409433089662,160
-0.836074735736474,-80
-0.311286602169275,0
0.11333701654803,0
-0.0488265254534781,0
1.46093159227166,80
1.49636453459971,80
0.0805553880054504,0
1.06369807303417,80
0.865882749436423,80
1.12341642496176,80
1.85728340386413,160
1.98521988617722,160
1.93123879749328,160
0.480882882722653,0
1.70600194099825,160
1.90067479643039,160
1.87199685012456,160
0.60050206060987,80
-0.813797566457652,-80
-1.24702164297923,-80
-0.0732433152152225,0
-1.45462132082321,-80
1.96260228776373,160
1.09718084288761,80
1.31510849879123,80
-0.944071081350558,-80
1.36254646000452,80
0.308588749496266,0
1.63265697483439,160
1.86776814726181,160
1.17896718392149,80
0.725205341354012,80
1.83697418915108,160
-0.145434014964849,0
-0.628310120664537,-80
-1.40500590950251,-80
-0.270280410535634,0
-0.759164067101665,-80
-0.400478464202024,0
-0.511471482925117,-80
-0.470424724393524,0
1.13577078643721,80
-0.0268861638614908,0
0.899650675710291,80
1.82574864698108,160
0.26949644414708,0
-0.836549618048593,-80
0.500317838042974,80
0.856877246056683,80
-0.146808312856592,0
1.88347692776006,160
0.292199793620966,0
-1.37090941914357,-80
0.624722934444435,80
1.35811275662854,80
0.856694593559951,80
-0.952175932121463,-80
1.88169044163078,160
1.73400639090687,160
-1.03427607845515,-80
1.26020718587097,80
1.75453742663376,160
0.757916138973087,80
1.12168528977782,80
0.105342985014431,0
-1.28603305900469,-80
-1.38306130142882,-80
-0.131948259891942,0
-0.841349029797129,-80
-0.574032071628608,-80
-0.797783307381906,-80
-0.886065471335314,-80
1.6368550331099,160
-1.28286634001415,-80
-0.0610376897966489,0
-0.412840294302441,0
0.0074872572440654,0
-0.339223015471362,0
-0.666184911387973,-80
-0.194005128345452,0
0.217440326930955,0
-1.43123862554785,-80
-1.39670839428436,-80
0.847013863734901,80
1.38591959152836,80
1.20295328216162,80
1.18368100759108,80
1.24796136270743,80
1.71225301874802,160
1.22849367256276,80
-0.027937532751821,0
0.528101899544708,80
1.2919476008974,80
1.75148395774886,160
-1.10340335359797,-80
-0.833630702574737,-80
1.19908280682284,80
-1.11505039676558,-80
0.692992892116308,80
0.712900648475625,80
1.53316514310427,160
0.846154365572147,80
1.46343696431722,80
-0.703127870336175,-80
-1.03372221859172,-80
0.301101628574543,0
0.889480358571745,80
0.69369365205057,80
1.90231897286139,160
0.767674656584859,80
-0.475712579325773,0
1.33372674020939,80
1.21368182625156,80
1.38641555223148,80
0.449300942709669,0
-1.47348999057431,-80
0.127969461027533,0
1.85301872529089,160
1.17655802390072,80
0.86532085458748,80
1.42714763921686,80
-0.505241679144092,-80
-0.413137825089507,0
-1.03623004595283,-80
0.585766377160326,80
1.36049513390753,80
1.20682773098815,80
0.700031651067548,80
-1.12639963696711,-80
1.5082611667458,160
1.74662664358038,160
0.165832569240592,0
-0.875272244797088,-80
-0.0866938019171357,0
1.90805762633681,160
1.95625223219395,160
0.371007439214736,0
-1.42693563248031,-80
-0.513418990653008,-80
0.78224417148158,80
1.74766120663844,160
0.774342496646568,80
0.398520952323452,0
0.843456274480559,80
1.8440453162184,160
0.990690694423392,80
-0.310451169032604,0
-0.131087065092288,0
-0.446542796562426,0
1.57387850433588,160
-0.0518491036491469,0
-1.47529556183144,-80
-1.21447458385956,-80
-0.764137287973426,-80
0.847113979165442,80
0.0840314571978524,0
-0.0020265151979401,0
0.476890680612996,0
-1.33734063990414,-80
0.80231695715338,80
0.963063764967956,80
1.08544689882547,80
0.441196547471918,0
-1.27001132396981,-80
0.503563314559869,80
0.260710354545154,0
0.0922853170195594,0
0.949717051000334,80
-0.0715561067918316,0
1.6767251935089,160
-0.689650998567231,-80
0.0917657957179472,0
1.26865976164117,80
1.8078720648773,160
1.22190244030207,80
-0.137965607573278,0
1.49631564912852,80
0.180356230936013,0
-0.986633039312437,-80
0.472753298701718,0
-0.940447891247459,-80
-0.423050270532258,0
1.26518082153052,80
1.17044819646981,80
1.44272066676058,80
-1.18785053631291,-80
-0.37166312453337,0
0.242119959322736,0
-0.848332387278788,-80
-0.469559877179563,0
0.677569769206457,80
-0.477425859076902,0
-1.11845321638975,-80
1.56328916840721,160
0.923311843536794,80
1.48777713649906,80
1.83872769272421,160
1.80743513279594,160
-1.4300177062396,-80
-0.11411110626068,0
-0.574117171578109,-80
0.295233224751428,0
1.16488118527923,80
-1.28866657440085,-80
1.76551528915297,160
-0.278704314609058,0
-0.0587073728675023,0
1.86401267163455,160
0.358755198656581,0
-0.315208199084736,0
0.707641568733379,80
-1.07391431950964,-80
1.64114033617079,160
0.308480177773163,0
1.3331283464795,80
1.627976475982,160
-0.171488140826114,0
-1.29949864675291,-80
-0.289937586174347,0
-0.100640052929521,0
0.622712268144824,80
0.880164885660633,80
-0.7757052492816,-80
1.91603193385527,160
-1.4035332123749,-80
-0.558229220681824,-80
-0.441704041906632,0
1.77485127490945,160
0.62189736252185,80
-0.336090913740918,0
0.458816512837075,0
-0.970568097895011,-80
0.100927208783105,0
-1.05085503403097,-80
-1.28443313692696,-80
-0.0562219595303759,0
0.41322218393907,0
0.218705015722662,0
0.61732602538541,80
-0.193153220228851,0
1.92584830173291,160
1.48777996178251,80
-1.4720857415814,-80
0.513079800643027,80
-0.961834966670722,-80
0.102508468669839,0
0.704748617834412,80
-0.54309103905689,-80
-1.12915114278439,-80
-1.15880253002979,-80
1.87743190908805,160
-1.41236955812201,-80
1.63828016328625,160
0.545739796943963,80
0.818856432917528,80
0.285372648970224,0
-0.634854106232524,-80
1.69856990862172,160
0.503046805970371,80
0.650785752106458,80
0.372741332859732,0
1.25568191870116,80
1.1761872068746,80
0.307213185238652,0
-0.437000605044886,0
-0.776948680402711,-80
0.0480455766664818,0
0.648840442998335,80
0.781365973642096,80
0.715470495983027,80
1.02494160400238,80
-0.776017934898846,-80
-0.144461677409708,0
0.209862924879417,0
-0.4151148381643,0
1.92052210948896,160
1.37808083894197,80
-1.04712518723682,-80
0.149520107894205,0
1.75329786958173,160
-0.990801908425055,-80
-0.0643522264435887,0
-1.21255879069213,-80
1.75804906978738,160
1.36420298961457,80
-0.801402273005806,-80
0.693298467667773,80
0.157639048411511,0
0.717975547770038,80
0.677659534499981,80
1.61131022102199,160
0.09312199044507,0
1.68273210222833,160
1.10738888860215,80
1.1533590706531,80
0.0180883115390316,0
-1.37742898764554,-80
1.60325495002326,160
-0.310869535896927,0
0.486809508409351,0
-1.36844745639246,-80
1.14482076826971,80
1.55973955465015,160
-1.08734777627978,-80
-0.637023825314827,-80
-0.606995972106233,-80
-1.47119019029196,-80
1.5171225782251,160
-0.0612338958308101,0
0.930921010673046,80
-0.383269248763099,0
0.060816420125775,0
1.32645454863086,80
0.0984059354523197,0
-0.312942861230113,0
1.21195943583734,80
1.91582356696017,160
-0.0599177831318229,0
0.870664364425465,80
0.354561848915182,0
-1.05005773610901,-80
-1.32539712125435,-80
-1.36979127430823,-80
1.86689218960237,160
-0.285242599085905,0
1.2235330689,80
-0.724128489033319,-80
1.29081865609623,80
-0.26815796259325,0
-1.40073891903739,-80
0.754648269619793,80
0.220907895825803,0
-0.568775056046434,-80
-0.305470702820458,0
-1.25894251372665,-80
-1.20477139030118,-80
1.81561052030884,160
1.18281587841921,80
1.85625652538147,160
1.61998018226586,160
1.97134561673738,160
-0.484807923785411,0
1.236715659732,80
-0.0672380607575178,0
-0.181227159337141,0
1.84775723260827,160
0.269608440925367,0
-1.32678107498214,-80
-1.03607472218573,-80
1.20069990144111,80
1.36570336017758,80
-0.181366523960605,0
-1.34837848774623,-80
0.089347809436731,0
-1.16449112130795,-80
-0.552871027844958,-80
1.7694383088965,160
1.52264448185451,160
1.99697456555441,160
-1.04557466157712,-80
0.408515573013574,0
1.4124487960944,80
1.88943048531655,160
1.72072384518106,160
-0.950407116441056,-80
-1.32384036236908,-80
1.41328930528834,80
-1.04537976265419,-80
-0.157402270939201,0
1.03022877278272,80
-1.29647810338065,-80
-0.906896846019663,-80
-0.162755126948468,0
-0.643842932535335,-80
-0.0406902135582641,0
-0.351886520162225,0
-1.05189440422691,-80
-0.221656218986027,0
0.58681656117551,80
1.15716369089205,80
0.386901034973562,0
-0.543616520590149,-80
1.77596124622505,160
0.374593975604512,0
1.54734759498388,160
1.19356219889596,80
0.947567459312268,80
-1.28393121273257,-80
1.17697231133934,80
-0.641755437594838,-80
-1.08802832814399,-80
1.31766990956385,80
1.94004726607818,160
-0.263571538263932,0
-1.19729994982481,-80
-1.48032639990561,-80
0.0388121787691489,0
-0.815753821399994,-80
-1.29689824674278,-80
1.27465118630789,80
-0.406330217025243,0
-0.328062163083814,0
1.94895822228864,160
-0.299947178340517,0
0.929978610365652,80
0.0471812542527914,0
-0.226355434628204,0
1.17425616597757,80
1.21496558876242,80
-0.409116029622965,0
-0.588507829001173,-80
0.890318022924475,80
1.03629363607615,80
1.00855385744944,80
0.031316262553446,0
-0.960528127616271,-80
-1.12296032742597,-80
0.163662996841595,0
1.75650340504944,160
-0.466858751373366,0
0.087192201288417,0
0.815754847018979,80
-0.0455453959293664,0
-1.2699034481775,-80
-1.1362733123824,-80
1.78341504640412,160
1.78710274863988,160
1.68798080738634,160
-0.994035928975791,-80
-0.801209056051448,-80
0.816731519880705,80
-0.619858555379324,-80
1.42698102002032,80
-0.863663704367355,-80
1.81779000442475,160
0.0599393061129376,0
1.51955252490006,160
-0.421397294732742,0
1.58446133241523,160
0.406944902031682,0
0.730270760832354,80
-1.39366509544197,-80
-0.0674525606445968,0
0.470454495865852,0
-1.00965083786286,-80
0.271729236235842,0
0.477843650267459,0
-1.3084366513649,-80
0.982159517589025,80
0.630504728294909,80
-0.970190566033125,-80
0.326691650087014,0
1.27659369294997,80
-0.0691190288634971,0
-0.39448322087992,0
0.231546664843336,0
0.771255014347844,80
0.774518639664166,80
0.258059044019319,0
0.724601935129613,80
-0.230104089481756,0
-0.334459946956486,0
-1.35573710349854,-80
1.56237653095741,160
0.314977532718331,0
0.199001535424031,0
-1.04135711234994,-80
0.0609619650058448,0
-0.739671951741911,-80
1.39650563930627,80
1.30808793508913,80
1.43793962709606,80
1.86390741902869,160
-0.65385902847629,-80
1.30393281101715,80
-0.93710035411641,-80
-0.474734465708025,0
-0.659255029750057,-80
0.60259727598168,80
-1.0805522215087,-80
0.661852351506241,80
-1.36895950743929,-80
0.690158787299879,80
0.676826744922437,80
0.195115270442329,0
0.0480915463995188,0
-1.05855649430305,-80
1.08909647644032,80
0.993513696128502,80
0.247683034511283,0
-0.532328255008906,-80
0.805764890043065,80
-1.0838582260767,-80
-0.415256566833705,0
0.67285887838807,80
-0.910248451167718,-80
0.0481238183565438,0
1.23614063835703,80
-0.32134767936077,0
1.21847621002235,80
-1.08118237135932,-80
-1.35480395564809,-80
-0.387321717338637,0
1.33442842098884,80
1.3884260392515,80
-1.36670745012816,-80
1.3675732553238,80
0.186229071114212,0
-0.70742602692917,-80
-0.287359940819442,0
-1.00003051711246,-80
0.0716827805154026,0
-1.2140992237255,-80
1.52229417848866,160
0.392732155160047,0
-1.13355055893771,-80
1.5926526269177,160
-0.116385474917479,0
-1.06412068102509,-80
1.98132629517931,160
1.74170620914083,160
-1.25617984938435,-80
1.56044793478213,160
-0.570873165968806,-80
0.685379762900993,80
0.192695240373723,0
0.332768048392609,0
0.527344943606295,80
1.51257565082051,160
-0.460811410215683,0
-0.48385373421479,0
-0.117124942946248,0
-0.421212417539209,0
1.51297629182227,160
-0.004723441787064,0
-0.0010071248980239,0
-0.0764027937548235,0
0.59757660550531,80
0.504723854945041,80
0.754483688506298,80
1.42144215572625,80
0.803030062117614,80
0.402352198027074,0
0.91086586448364,80
-1.33399463398382,-80
0.326245424803346,0
1.30954829370603,80
-0.662578184856102,-80
1.89808484842069,160
0.168682704097591,0
-1.47784145025071,-80
-0.913162232725881,-80
1.73699477885384,160
0.380215530167334,0
0.920976725989021,80
-0.226149750407785,0
1.14456166932359,80
0.0851546789053828,0
-0.501183569780551,-80
-1.02447531849612,-80
1.39679959998466,80
-0.140043046558276,0
1.2773166737752,80
-1.01729742554016,-80
0.271519550005905,0
-0.301270369323902,0
1.48994865815621,80
0.953048499417491,80
1.15562241605949,80
0.582491785637103,80
0.157387528917752,0
1.35426338738762,80
1.72138293157332,160
0.905248265480623,80
0.99501841829624,80
0.406047066557221,0
-0.0322375375544652,0
1.44327700149734,80
-1.27106082101818,-80
1.59159844741225,160
1.03601558727678,80
-1.21703061135486,-80
-1.14838434336707,-80
1.3484509375412,80
-1.07167733227834,-80
1.2359618966002,80
-0.792888764990494,-80
1.39408628642559,80
-1.42423748760484,-80
-0.863955010892823,-80
0.202855870709755,0
1.97200117295142,160
-0.856890967814252,-80
-1.48341043107212,-80
-1.08645365922712,-80
0.259582774713635,0
-0.355758808669634,0
0.414529502973892,0
0.991273996070959,80
0.0417559676570818,0
0.379783009178936,0
1.20456096867565,80
1.03557711583562,80
0.422746490687132,0
-0.635650237207301,-80
-0.736060698400252,-80
0.745559336035512,80
1.72257274587173,160
1.78126376622822,160
-0.154555723303929,0
-0.989359159953892,-80
1.05252838868182,80
0.203592938836664,0
-0.616101031075232,-80
1.39728473953437,80
-0.993903693160973,-80
0.580915808794089,80
-0.546911748824641,-80
1.79211951815523,160
-0.991478080162778,-80
1.68830211553723,160
0.960570230265148,80
-0.531826911028475,-80
-1.28887989022769,-80
0.971213535871357,80
-0.926293472177349,-80
-0.88118913967628,-80
0.288000239175744,0
-0.315075427060947,0
-1.34907939925324,-80
1.45102899498306,80
-0.426134410896339,0
0.184965598164126,0
-0.169256191351451,0
0.803067204775289,80
1.68801474745851,160
1.29343694821,80
-0.105662116897292,0
-1.01257687888574,-80
-0.448644893011078,0
-0.52065377717372,-80
-0.612415630952455,-80
1.23770389775746,80
0.854247917653993,80
